id,institution,course_code,course_name,level,date,U,3,4,5
7367,IEI,TMME12,Engineering Mechanics Y,G1,2010-04-07,18,16,13,2
7368,IEI,TMME12,Engineering Mechanics Y,G1,2014-08-29,15,4,1,1
7369,IEI,TMME12,Engineering Mechanics Y,G1,2010-12-20,56,30,15,9
7370,IEI,TMME12,Engineering Mechanics Y,G1,2011-12-16,56,36,17,6
7371,IEI,TMME12,Engineering Mechanics Y,G1,2014-01-15,41,29,12,10
7372,IEI,TMME12,Engineering Mechanics Y,G1,2011-08-26,12,11,5,0
7373,IEI,TMME12,Engineering Mechanics Y,G1,2015-04-09,16,11,5,1
7374,IEI,TMME12,Engineering Mechanics Y,G1,2015-08-28,14,7,3,0
7375,IEI,TMME12,Engineering Mechanics Y,G1,2012-04-12,21,17,6,2
7376,IEI,TMME12,Engineering Mechanics Y,G1,2008-01-07,36,18,12,5
7377,IEI,TMME12,Engineering Mechanics Y,G1,2013-08-30,16,14,10,2
7378,IEI,TMME12,Engineering Mechanics Y,G1,2011-04-29,35,18,2,0
7379,IEI,THFR21,"French for Engineers I, Part 1",G1,2015-06-16,0,1,0,0
7380,IEI,THFR21,"French for Engineers I, Part 1",G1,2016-12-17,0,5,4,4
7381,IEI,THFR21,"French for Engineers I, Part 1",G1,2013-01-10,0,0,0,1
7382,IEI,THFR21,"French for Engineers I, Part 1",G1,2016-01-15,0,0,1,0
7383,IEI,THFR21,"French for Engineers I, Part 1",G1,2017-11-22,0,2,2,3
7384,IEI,THFR21,"French for Engineers I, Part 1",G1,2014-12-01,0,3,5,5
7385,IEI,THFR21,"French for Engineers I, Part 1",G1,2012-12-19,0,3,1,12
7386,IEI,THFR21,"French for Engineers I, Part 1",G1,2013-12-19,3,2,3,5
7387,IEI,THFR21,"French for Engineers I, Part 1",G1,2015-12-04,0,3,6,3
7388,ITN,TNG033,Programming in C++,G2,2011-08-17,6,1,0,0
7389,ITN,TNG033,Programming in C++,G2,2008-01-10,5,4,1,1
7390,ITN,TNG033,Programming in C++,G2,2013-05-07,0,1,0,0
7391,ITN,TNG033,Programming in C++,G2,2016-03-30,8,2,0,0
7392,ITN,TNG033,Programming in C++,G2,2005-08-16,7,5,0,0
7393,ITN,TNG033,Programming in C++,G2,2011-05-31,19,13,19,8
7394,ITN,TNG033,Programming in C++,G2,2009-02-06,0,3,0,0
7395,ITN,TNG033,Programming in C++,G2,2007-07-07,0,0,0,1
7396,ITN,TNG033,Programming in C++,G2,2010-08-18,15,4,0,1
7397,ITN,TNG033,Programming in C++,G2,2011-01-14,8,10,4,0
7398,ITN,TNG033,Programming in C++,G2,2004-05-26,34,36,33,10
7399,ITN,TNG033,Programming in C++,G2,2013-01-25,16,2,1,0
7400,ITN,TNG033,Programming in C++,G2,2016-01-13,12,62,15,6
7401,ITN,TNG033,Programming in C++,G2,2005-01-15,2,0,1,2
7402,ITN,TNG033,Programming in C++,G2,2007-01-10,8,5,1,1
7403,ITN,TNG033,Programming in C++,G2,2007-08-10,12,4,1,0
7404,ITN,TNG033,Programming in C++,G2,2017-08-22,15,3,1,1
7405,ITN,TNG033,Programming in C++,G2,2009-01-14,9,1,1,0
7406,ITN,TNG033,Programming in C++,G2,2006-08-09,14,6,1,0
7407,ITN,TNG033,Programming in C++,G2,2013-08-28,25,8,1,0
7408,ITN,TNG033,Programming in C++,G2,2013-06-07,15,13,3,1
7409,ITN,TNG033,Programming in C++,G2,2014-08-26,6,3,3,2
7410,ITN,TNG033,Programming in C++,G2,2014-04-23,17,8,2,0
7411,ITN,TNG033,Programming in C++,G2,2012-05-28,49,31,25,12
7412,ITN,TNG033,Programming in C++,G2,2014-01-15,28,18,18,6
7413,ITN,TNG033,Programming in C++,G2,2010-05-31,28,7,10,8
7414,ITN,TNG033,Programming in C++,G2,2017-04-19,25,7,0,1
7415,ITN,TNG033,Programming in C++,G2,2006-01-12,3,4,0,0
7416,ITN,TNG033,Programming in C++,G2,2009-06-02,10,2,13,39
7417,ITN,TNG033,Programming in C++,G2,2005-05-30,33,25,23,15
7418,ITN,TNG033,Programming in C++,G2,2016-08-23,0,2,0,0
7419,ITN,TNG033,Programming in C++,G2,2017-01-11,40,56,10,4
7420,ITN,TNG033,Programming in C++,G2,2012-08-15,37,4,0,0
7421,ITN,TNG033,Programming in C++,G2,2006-05-29,33,24,13,16
7422,ITN,TNG033,Programming in C++,G2,2012-01-13,7,1,2,0
7423,ITN,TNG033,Programming in C++,G2,2015-02-11,0,3,0,0
7424,ITN,TNG033,Programming in C++,G2,2015-08-25,3,8,2,0
7425,ITN,TNG033,Programming in C++,G2,2007-05-31,21,15,22,18
7426,ITN,TNG033,Programming in C++,G2,2010-01-12,3,3,4,0
7427,ITN,TNG033,Programming in C++,G2,2015-01-14,39,45,14,12
7428,ITN,TNG033,Programming in C++,G2,2017-05-18,0,1,0,0
7429,ITN,TNG033,Programming in C++,G2,2015-01-27,0,1,0,0
7430,ITN,TNG033,Programming in C++,G2,2013-04-08,32,20,9,3
7431,ITN,TNG033,Programming in C++,G2,2004-08-24,1,5,1,0
7432,ITN,TNG033,Programming in C++,G2,2008-05-21,37,27,11,10
7433,ITN,TNG033,Programming in C++,G2,2008-08-13,6,3,1,0
7434,ITN,TNG033,Programming in C++,G2,2009-08-14,4,3,1,1
7435,ITN,TNG033,Programming in C++,G2,2015-04-08,5,8,9,0
7436,ITN,TNG033,Programming in C++,G2,2006-08-23,0,1,0,0
7437,ITN,TNE088,RF Electronics,G2,2014-01-13,12,8,2,2
7438,ITN,TNE088,RF Electronics,G2,2015-04-07,3,6,1,0
7439,ITN,TNE088,RF Electronics,G2,2013-03-27,0,7,1,0
7440,ITN,TNE088,RF Electronics,G2,2016-03-29,2,3,1,0
7441,ITN,TNE088,RF Electronics,G2,2016-08-19,4,1,1,0
7442,ITN,TNE088,RF Electronics,G2,2015-01-12,9,8,2,4
7443,ITN,TNE088,RF Electronics,G2,2014-04-22,4,6,1,0
7444,ITN,TNE088,RF Electronics,G2,2014-08-23,1,0,0,0
7445,ITN,TNE088,RF Electronics,G2,2015-08-21,4,0,0,0
7446,ITN,TNE088,RF Electronics,G2,2016-01-12,0,1,0,0
7447,ITN,TNE088,RF Electronics,G2,2017-04-18,7,1,0,0
7448,ITN,TNE088,RF Electronics,G2,2017-01-09,8,4,7,3
7449,ITN,TNE088,RF Electronics,G2,2012-12-17,7,19,9,2
7450,ITN,TNE088,RF Electronics,G2,2017-08-18,0,1,0,0
7451,ITN,TNE088,RF Electronics,G2,2016-01-11,8,6,6,1
7452,ITN,TNM087,Image Processing and Analysis,G2,2015-08-19,3,0,2,0
7453,ITN,TNM087,Image Processing and Analysis,G2,2017-08-16,0,0,2,0
7454,ITN,TNM087,Image Processing and Analysis,G2,2012-03-10,4,6,2,1
7455,ITN,TNM087,Image Processing and Analysis,G2,2016-08-17,1,1,0,0
7456,ITN,TNM087,Image Processing and Analysis,G2,2013-03-26,3,4,3,0
7457,ITN,TNM087,Image Processing and Analysis,G2,2012-12-21,18,18,13,5
7458,ITN,TNM087,Image Processing and Analysis,G2,2013-06-03,0,0,1,0
7459,ITN,TNM087,Image Processing and Analysis,G2,2017-04-20,1,7,4,0
7460,ITN,TNM087,Image Processing and Analysis,G2,2016-01-14,11,16,19,5
7461,ITN,TNM087,Image Processing and Analysis,G2,2016-03-31,3,8,1,0
7462,ITN,TNM087,Image Processing and Analysis,G2,2014-06-12,1,3,0,0
7463,ITN,TNM087,Image Processing and Analysis,G2,2014-08-20,4,3,0,0
7464,ITN,TNM087,Image Processing and Analysis,G2,2013-08-21,4,2,0,0
7465,ITN,TNM087,Image Processing and Analysis,G2,2015-01-15,9,24,5,3
7466,ITN,TNM087,Image Processing and Analysis,G2,2014-04-24,4,1,1,0
7467,ITN,TNM087,Image Processing and Analysis,G2,2017-01-12,6,15,23,4
7468,ITN,TNM087,Image Processing and Analysis,G2,2010-12-20,10,7,10,9
7469,ITN,TNM087,Image Processing and Analysis,G2,2013-06-07,1,0,0,0
7470,ITN,TNM087,Image Processing and Analysis,G2,2011-08-17,2,2,0,0
7471,ITN,TNM087,Image Processing and Analysis,G2,2011-12-16,17,16,9,2
7472,ITN,TNM087,Image Processing and Analysis,G2,2012-08-15,0,0,1,1
7473,ITN,TNM087,Image Processing and Analysis,G2,2013-03-15,1,4,4,0
7474,ITN,TNM087,Image Processing and Analysis,G2,2014-01-15,11,17,13,9
7475,ITN,TNM087,Image Processing and Analysis,G2,2014-03-21,3,1,2,0
7476,ITN,TNM087,Image Processing and Analysis,G2,2015-04-09,5,8,1,2
7477,ITN,TNM087,Image Processing and Analysis,G2,2012-04-12,4,3,1,0
7478,ITN,TNM087,Image Processing and Analysis,G2,2012-05-22,0,1,0,0
7479,ITN,TNM087,Image Processing and Analysis,G2,2011-04-29,4,3,1,0
7480,ITN,TNM061,3-D Computer Graphics,G2,2015-08-19,3,3,0,0
7481,ITN,TNM061,3-D Computer Graphics,G2,2017-10-27,8,7,0,4
7482,ITN,TNM061,3-D Computer Graphics,G2,2009-08-15,2,3,0,1
7483,ITN,TNM061,3-D Computer Graphics,G2,2016-08-17,5,9,0,0
7484,ITN,TNM061,3-D Computer Graphics,G2,2017-08-16,9,5,0,1
7485,ITN,TNM061,3-D Computer Graphics,G2,2014-10-22,1,5,0,1
7486,ITN,TNM061,3-D Computer Graphics,G2,2017-05-29,17,28,0,6
7487,ITN,TNM061,3-D Computer Graphics,G2,2012-06-01,17,32,0,8
7488,ITN,TNM061,3-D Computer Graphics,G2,2012-01-09,6,0,0,0
7489,ITN,TNM061,3-D Computer Graphics,G2,2011-08-18,3,5,0,1
7490,ITN,TNM061,3-D Computer Graphics,G2,2008-05-31,6,25,0,6
7491,ITN,TNM061,3-D Computer Graphics,G2,2013-10-10,0,0,0,1
7492,ITN,TNM061,3-D Computer Graphics,G2,2007-06-05,14,15,0,15
7493,ITN,TNM061,3-D Computer Graphics,G2,2010-05-27,6,27,0,12
7494,ITN,TNM061,3-D Computer Graphics,G2,2013-10-23,3,3,0,1
7495,ITN,TNM061,3-D Computer Graphics,G2,2009-01-16,0,5,0,0
7496,ITN,TNM061,3-D Computer Graphics,G2,2014-08-20,2,2,0,5
7497,ITN,TNM061,3-D Computer Graphics,G2,2013-08-21,1,7,0,2
7498,ITN,TNM061,3-D Computer Graphics,G2,2016-10-19,5,5,0,2
7499,ITN,TNM061,3-D Computer Graphics,G2,2012-08-16,2,2,0,1
7500,ITN,TNM061,3-D Computer Graphics,G2,2008-01-14,0,3,0,0
7501,ITN,TNM061,3-D Computer Graphics,G2,2013-05-28,11,27,0,8
7502,ITN,TNM061,3-D Computer Graphics,G2,2010-08-19,0,2,0,0
7503,ITN,TNM061,3-D Computer Graphics,G2,2009-06-05,14,21,0,13
7504,ITN,TNM061,3-D Computer Graphics,G2,2007-08-14,2,4,0,1
7505,ITN,TNM061,3-D Computer Graphics,G2,2016-06-02,32,13,0,7
7506,ITN,TNM061,3-D Computer Graphics,G2,2011-01-12,0,2,0,1
7507,ITN,TNM061,3-D Computer Graphics,G2,2008-08-14,1,2,0,0
7508,ITN,TNM061,3-D Computer Graphics,G2,2010-01-14,1,1,0,0
7509,ITN,TNM061,3-D Computer Graphics,G2,2015-10-21,1,4,0,0
7510,ITN,TNM061,3-D Computer Graphics,G2,2013-01-09,3,2,0,0
7511,ITN,TNM061,3-D Computer Graphics,G2,2014-06-03,7,23,0,19
7512,ITN,TNM061,3-D Computer Graphics,G2,2015-06-03,9,32,0,15
7513,ITN,TNM061,3-D Computer Graphics,G2,2011-05-28,17,18,0,8
7514,ITN,TNE041,Modern Physics,G2,2016-06-09,5,3,0,0
7515,ITN,TNE041,Modern Physics,G2,2002-08-21,1,1,0,0
7516,ITN,TNE041,Modern Physics,G2,2008-12-19,0,1,0,0
7517,ITN,TNE041,Modern Physics,G2,2004-06-01,2,7,5,2
7518,ITN,TNE041,Modern Physics,G2,2003-08-20,1,2,1,0
7519,ITN,TNE041,Modern Physics,G2,2011-03-18,4,3,6,2
7520,ITN,TNE041,Modern Physics,G2,2002-06-03,6,6,10,2
7521,ITN,TNE041,Modern Physics,G2,2010-06-10,1,0,0,0
7522,ITN,TNE041,Modern Physics,G2,2008-02-08,0,0,1,0
7523,ITN,TNE041,Modern Physics,G2,2007-06-09,4,2,0,0
7524,ITN,TNE041,Modern Physics,G2,2017-06-08,2,3,0,0
7525,ITN,TNE041,Modern Physics,G2,2001-08-14,1,2,0,0
7526,ITN,TNE041,Modern Physics,G2,2006-03-13,19,17,7,1
7527,ITN,TNE041,Modern Physics,G2,2012-03-08,7,6,3,4
7528,ITN,TNE041,Modern Physics,G2,2016-03-22,4,9,4,3
7529,ITN,TNE041,Modern Physics,G2,2008-08-18,3,0,1,0
7530,ITN,TNE041,Modern Physics,G2,2007-09-12,0,1,0,0
7531,ITN,TNE041,Modern Physics,G2,2004-08-13,0,0,0,1
7532,ITN,TNE041,Modern Physics,G2,2009-08-19,1,2,0,0
7533,ITN,TNE041,Modern Physics,G2,2017-03-13,3,5,5,8
7534,ITN,TNE041,Modern Physics,G2,2007-08-17,2,1,0,0
7535,ITN,TNE041,Modern Physics,G2,2006-06-08,1,4,1,0
7536,ITN,TNE041,Modern Physics,G2,2012-05-24,1,0,0,0
7537,ITN,TNE041,Modern Physics,G2,2005-08-12,2,2,2,0
7538,ITN,TNE041,Modern Physics,G2,2003-01-13,1,1,0,0
7539,ITN,TNE041,Modern Physics,G2,2006-08-16,2,2,0,0
7540,ITN,TNE041,Modern Physics,G2,2013-08-30,1,1,0,0
7541,ITN,TNE041,Modern Physics,G2,2011-08-26,2,0,0,0
7542,ITN,TNE041,Modern Physics,G2,2009-06-10,1,3,0,0
7543,ITN,TNE041,Modern Physics,G2,2007-03-12,5,8,5,4
7544,ITN,TNE041,Modern Physics,G2,2014-06-11,4,0,2,0
7545,ITN,TNE041,Modern Physics,G2,2008-06-03,1,0,0,0
7546,ITN,TNE041,Modern Physics,G2,2007-12-11,0,1,0,0
7547,ITN,TNE041,Modern Physics,G2,2011-06-09,2,1,1,0
7548,ITN,TNE041,Modern Physics,G2,2015-06-10,3,2,2,0
7549,ITN,TNE041,Modern Physics,G2,2008-03-10,2,2,2,1
7550,ITN,TNE041,Modern Physics,G2,2013-03-14,5,17,4,5
7551,ITN,TNE041,Modern Physics,G2,2005-03-14,15,10,3,2
7552,ITN,TNE041,Modern Physics,G2,2010-03-15,2,9,5,3
7553,ITN,TNE041,Modern Physics,G2,2005-01-11,0,2,0,0
7554,ITN,TNE041,Modern Physics,G2,2008-02-14,0,3,0,0
7555,ITN,TNE041,Modern Physics,G2,2014-03-21,12,7,2,1
7556,ITN,TNE041,Modern Physics,G2,2016-08-26,1,2,0,0
7557,ITN,TNE041,Modern Physics,G2,2007-07-03,0,1,0,0
7558,ITN,TNE041,Modern Physics,G2,2009-03-17,7,8,2,4
7559,ITN,TNE041,Modern Physics,G2,2003-06-03,3,15,1,1
7560,ITN,TNE041,Modern Physics,G2,2014-08-30,3,4,1,0
7561,ITN,TNE041,Modern Physics,G2,2005-06-08,10,2,0,0
7562,ITN,TNE041,Modern Physics,G2,2013-06-05,2,1,0,0
7563,ITN,TNE041,Modern Physics,G2,2009-08-03,0,1,0,0
7564,ITN,TNE041,Modern Physics,G2,2015-03-20,7,4,7,6
7565,ITN,TNE041,Modern Physics,G2,2015-08-28,1,4,0,0
7566,ITN,TNBI94,Foundation Engineering,G2,2015-04-07,0,1,1,0
7567,ITN,TNBI94,Foundation Engineering,G2,2016-03-29,2,7,3,0
7568,ITN,TNBI94,Foundation Engineering,G2,2016-08-19,1,1,0,0
7569,ITN,TNBI94,Foundation Engineering,G2,2014-04-22,1,2,0,0
7570,ITN,TNBI94,Foundation Engineering,G2,2013-03-25,1,1,0,0
7571,ITN,TNBI94,Foundation Engineering,G2,2015-01-12,2,14,19,9
7572,ITN,TNBI94,Foundation Engineering,G2,2014-01-14,2,20,22,5
7573,ITN,TNBI94,Foundation Engineering,G2,2017-03-20,0,1,0,0
7574,ITN,TNBI94,Foundation Engineering,G2,2011-12-14,1,9,17,2
7575,ITN,TNBI94,Foundation Engineering,G2,2012-12-18,3,22,16,1
7576,ITN,TNBI94,Foundation Engineering,G2,2017-03-16,0,1,0,0
7577,ITN,TNBI94,Foundation Engineering,G2,2016-01-11,5,17,37,1
7578,ITN,TNBI94,Foundation Engineering,G2,2017-04-18,0,3,1,0
7579,ITN,TNBI94,Foundation Engineering,G2,2017-01-09,3,17,34,5
7580,ITN,TNBI94,Foundation Engineering,G2,2014-08-22,1,0,0,0
7581,ITN,TNBI94,Foundation Engineering,G2,2013-08-20,0,0,2,0
7582,ITN,TNBI94,Foundation Engineering,G2,2012-04-11,0,2,1,0
7583,ITN,TNG032,Applied Transform Theory,G2,2006-06-07,38,17,0,0
7584,ITN,TNG032,Applied Transform Theory,G2,2009-03-10,42,26,9,4
7585,ITN,TNG032,Applied Transform Theory,G2,2007-03-10,51,24,24,12
7586,ITN,TNG032,Applied Transform Theory,G2,2012-08-18,14,14,1,0
7587,ITN,TNG032,Applied Transform Theory,G2,2005-09-09,0,1,0,0
7588,ITN,TNG032,Applied Transform Theory,G2,2013-08-24,19,7,3,0
7589,ITN,TNG032,Applied Transform Theory,G2,2013-03-12,46,32,19,12
7590,ITN,TNG032,Applied Transform Theory,G2,2009-06-09,27,10,1,0
7591,ITN,TNG032,Applied Transform Theory,G2,2016-06-07,22,15,1,0
7592,ITN,TNG032,Applied Transform Theory,G2,2011-03-15,54,39,19,4
7593,ITN,TNG032,Applied Transform Theory,G2,2004-08-16,4,1,0,0
7594,ITN,TNG032,Applied Transform Theory,G2,2008-06-02,9,10,4,0
7595,ITN,TNG032,Applied Transform Theory,G2,2007-01-12,0,1,0,0
7596,ITN,TNG032,Applied Transform Theory,G2,2008-08-16,2,0,0,0
7597,ITN,TNG032,Applied Transform Theory,G2,2012-05-21,39,11,1,0
7598,ITN,TNG032,Applied Transform Theory,G2,2012-03-06,56,36,24,6
7599,ITN,TNG032,Applied Transform Theory,G2,2010-08-21,12,1,0,0
7600,ITN,TNG032,Applied Transform Theory,G2,2016-08-20,18,4,0,0
7601,ITN,TNG032,Applied Transform Theory,G2,2017-06-05,56,2,0,0
7602,ITN,TNG032,Applied Transform Theory,G2,2009-08-18,7,5,0,1
7603,ITN,TNG032,Applied Transform Theory,G2,2006-08-15,11,5,0,0
7604,ITN,TNG032,Applied Transform Theory,G2,2017-08-19,30,9,0,0
7605,ITN,TNG032,Applied Transform Theory,G2,2005-08-11,21,2,1,0
7606,ITN,TNG032,Applied Transform Theory,G2,2004-03-10,38,33,22,10
7607,ITN,TNG032,Applied Transform Theory,G2,2017-03-17,85,36,7,7
7608,ITN,TNG032,Applied Transform Theory,G2,2014-03-22,81,27,13,10
7609,ITN,TNG032,Applied Transform Theory,G2,2013-06-03,25,3,1,0
7610,ITN,TNG032,Applied Transform Theory,G2,2014-08-23,10,8,4,0
7611,ITN,TNG032,Applied Transform Theory,G2,2015-06-08,24,0,0,0
7612,ITN,TNG032,Applied Transform Theory,G2,2011-06-07,22,22,3,0
7613,ITN,TNG032,Applied Transform Theory,G2,2005-06-07,49,4,0,0
7614,ITN,TNG032,Applied Transform Theory,G2,2010-03-10,35,29,23,7
7615,ITN,TNG032,Applied Transform Theory,G2,2005-03-14,64,53,29,4
7616,ITN,TNG032,Applied Transform Theory,G2,2016-03-16,55,26,11,13
7617,ITN,TNG032,Applied Transform Theory,G2,2010-06-08,24,4,0,0
7618,ITN,TNG032,Applied Transform Theory,G2,2006-03-11,59,34,14,6
7619,ITN,TNG032,Applied Transform Theory,G2,2007-08-16,6,3,0,0
7620,ITN,TNG032,Applied Transform Theory,G2,2011-08-20,17,2,1,0
7621,ITN,TNG032,Applied Transform Theory,G2,2014-06-09,30,28,9,2
7622,ITN,TNG032,Applied Transform Theory,G2,2015-08-22,21,12,2,0
7623,ITN,TNG032,Applied Transform Theory,G2,2015-03-20,33,24,16,10
7624,ITN,TNG032,Applied Transform Theory,G2,2007-06-08,18,5,0,0
7625,ITN,TNG032,Applied Transform Theory,G2,2008-03-08,37,24,11,4
7626,ITN,TNG032,Applied Transform Theory,G2,2004-04-20,21,11,0,0
7627,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2012-10-20,0,7,21,13
7628,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2017-01-03,1,1,0,0
7629,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2010-12-17,0,3,0,0
7630,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2012-12-12,0,0,0,1
7631,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2011-10-17,1,9,20,14
7632,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2016-01-04,0,1,1,0
7633,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2016-10-22,1,8,26,12
7634,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2010-01-08,0,1,2,0
7635,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2013-10-25,3,8,47,5
7636,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2010-10-18,3,6,11,9
7637,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2014-10-24,0,17,30,9
7638,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2015-10-23,0,15,22,14
7639,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2008-05-31,0,0,8,4
7640,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2014-01-07,0,1,0,1
7641,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2007-06-05,0,0,4,1
7642,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2009-05-28,2,2,4,1
7643,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2017-10-20,9,11,25,9
7644,ITN,TNBI29,Visualization Techniques Applied to Civil Engineering,G2,2011-12-07,0,1,0,0
7645,ITN,TNBI39,"Building Technology, Advanced Course",G2,2006-06-07,1,0,0,1
7646,ITN,TNBI39,"Building Technology, Advanced Course",G2,2012-01-10,1,3,3,1
7647,ITN,TNBI39,"Building Technology, Advanced Course",G2,2013-05-28,13,31,25,3
7648,ITN,TNBI39,"Building Technology, Advanced Course",G2,2013-01-21,1,0,0,0
7649,ITN,TNBI39,"Building Technology, Advanced Course",G2,2003-04-28,0,2,0,0
7650,ITN,TNBI39,"Building Technology, Advanced Course",G2,2002-03-14,1,7,6,14
7651,ITN,TNBI39,"Building Technology, Advanced Course",G2,2012-06-01,36,24,9,8
7652,ITN,TNBI39,"Building Technology, Advanced Course",G2,2007-06-12,0,2,0,0
7653,ITN,TNBI39,"Building Technology, Advanced Course",G2,2013-01-25,0,1,0,0
7654,ITN,TNBI39,"Building Technology, Advanced Course",G2,2004-05-24,0,0,1,0
7655,ITN,TNBI39,"Building Technology, Advanced Course",G2,2004-08-14,1,2,0,0
7656,ITN,TNBI39,"Building Technology, Advanced Course",G2,2009-06-12,1,6,0,0
7657,ITN,TNBI39,"Building Technology, Advanced Course",G2,2005-03-12,4,20,5,0
7658,ITN,TNBI39,"Building Technology, Advanced Course",G2,2006-03-10,3,15,7,4
7659,ITN,TNBI39,"Building Technology, Advanced Course",G2,2008-06-05,3,3,0,0
7660,ITN,TNBI39,"Building Technology, Advanced Course",G2,2004-04-22,2,5,0,0
7661,ITN,TNBI39,"Building Technology, Advanced Course",G2,2014-03-19,21,35,25,9
7662,ITN,TNBI39,"Building Technology, Advanced Course",G2,2010-03-16,7,19,15,4
7663,ITN,TNBI39,"Building Technology, Advanced Course",G2,2010-06-11,3,3,0,0
7664,ITN,TNBI39,"Building Technology, Advanced Course",G2,2006-08-14,0,1,0,0
7665,ITN,TNBI39,"Building Technology, Advanced Course",G2,2014-06-10,3,9,10,1
7666,ITN,TNBI39,"Building Technology, Advanced Course",G2,2007-03-16,6,15,6,3
7667,ITN,TNBI39,"Building Technology, Advanced Course",G2,2012-08-20,11,12,2,0
7668,ITN,TNBI39,"Building Technology, Advanced Course",G2,2012-08-14,0,1,0,0
7669,ITN,TNBI39,"Building Technology, Advanced Course",G2,2017-06-07,3,10,3,0
7670,ITN,TNBI39,"Building Technology, Advanced Course",G2,2002-04-13,0,1,1,0
7671,ITN,TNBI39,"Building Technology, Advanced Course",G2,2016-03-18,29,30,18,5
7672,ITN,TNBI39,"Building Technology, Advanced Course",G2,2004-03-12,9,11,4,0
7673,ITN,TNBI39,"Building Technology, Advanced Course",G2,2014-06-02,0,1,0,0
7674,ITN,TNBI39,"Building Technology, Advanced Course",G2,2009-03-20,0,1,0,0
7675,ITN,TNBI39,"Building Technology, Advanced Course",G2,2015-08-24,3,2,0,0
7676,ITN,TNBI39,"Building Technology, Advanced Course",G2,2011-05-27,25,48,25,9
7677,ITN,TNBI39,"Building Technology, Advanced Course",G2,2013-02-05,0,1,0,0
7678,ITN,TNBI39,"Building Technology, Advanced Course",G2,2017-04-06,0,1,0,0
7679,ITN,TNBI39,"Building Technology, Advanced Course",G2,2013-01-11,5,9,5,0
7680,ITN,TNBI39,"Building Technology, Advanced Course",G2,2017-03-18,15,28,22,8
7681,ITN,TNBI39,"Building Technology, Advanced Course",G2,2015-06-09,6,9,4,1
7682,ITN,TNBI39,"Building Technology, Advanced Course",G2,2005-06-07,0,1,0,0
7683,ITN,TNBI39,"Building Technology, Advanced Course",G2,2013-08-26,5,6,1,0
7684,ITN,TNBI39,"Building Technology, Advanced Course",G2,2015-03-18,18,25,19,9
7685,ITN,TNBI39,"Building Technology, Advanced Course",G2,2005-08-11,1,1,0,0
7686,ITN,TNBI39,"Building Technology, Advanced Course",G2,2008-03-14,8,16,7,1
7687,ITN,TNBI39,"Building Technology, Advanced Course",G2,2010-08-28,2,4,0,0
7688,ITN,TNBI39,"Building Technology, Advanced Course",G2,2003-03-14,0,11,14,1
7689,ITN,TNBI39,"Building Technology, Advanced Course",G2,2009-08-24,2,3,0,0
7690,ITN,TNBI39,"Building Technology, Advanced Course",G2,2007-08-22,2,0,0,0
7691,ITN,TNBI39,"Building Technology, Advanced Course",G2,2008-08-22,1,2,0,0
7692,ITN,TNBI39,"Building Technology, Advanced Course",G2,2016-08-22,3,4,1,0
7693,ITN,TNBI39,"Building Technology, Advanced Course",G2,2009-03-16,12,29,14,3
7694,ITN,TNBI39,"Building Technology, Advanced Course",G2,2013-10-22,3,3,2,0
7695,ITN,TNBI39,"Building Technology, Advanced Course",G2,2011-08-24,8,8,4,1
7696,ITN,TNBI39,"Building Technology, Advanced Course",G2,2016-06-08,4,14,2,0
7697,ITN,TNBI39,"Building Technology, Advanced Course",G2,2014-08-25,3,2,2,0
7698,ITN,TNBI39,"Building Technology, Advanced Course",G2,2017-08-21,2,1,0,1
7699,ITN,TNSL07,Simulation of Logistics Systems,G2,2015-06-11,3,8,2,0
7700,ITN,TNSL07,Simulation of Logistics Systems,G2,2016-08-24,1,3,0,0
7701,ITN,TNSL07,Simulation of Logistics Systems,G2,2012-03-10,5,6,11,11
7702,ITN,TNSL07,Simulation of Logistics Systems,G2,2017-03-15,11,17,17,4
7703,ITN,TNSL07,Simulation of Logistics Systems,G2,2009-06-12,0,1,0,0
7704,ITN,TNSL07,Simulation of Logistics Systems,G2,2009-03-17,1,8,5,6
7705,ITN,TNSL07,Simulation of Logistics Systems,G2,2014-03-21,10,11,19,15
7706,ITN,TNSL07,Simulation of Logistics Systems,G2,2012-05-22,0,3,2,0
7707,ITN,TNSL07,Simulation of Logistics Systems,G2,2016-03-23,13,16,15,1
7708,ITN,TNSL07,Simulation of Logistics Systems,G2,2010-03-16,1,11,8,3
